feature,fairly_valued,overvalued,undervalued
undervalued_2020,-0.168540108218606,1.8825029140438412,-1.9440355570486043
fairly_valued_2020,0.01588798660413502,2.3064165513079753,-2.1567435626904863
overvalued_2021,0.015296879393269108,2.1945275528667127,-2.180910089322224
undervalued_2021,-0.05678059904500991,2.0472788161516076,-1.761731738704426
fairly_valued_2021,0.08104606628226727,1.9557675253675533,-1.8868487918693888
overvalued_2022,-0.314453824737478,2.7321296276230163,-2.364285230580477
undervalued_2022,-0.04881276158138043,2.0777768041344946,-1.7719721852602495
fairly_valued_2022,-0.005709643504064559,2.2469860948254423,-2.6417902943629854
overvalued_2023,-0.3696968592527208,2.3833297030726066,-2.1891189082386004
undervalued_2023,-0.04013244429204965,1.4586619128115403,-2.107550888382217
fairly_valued_2023,-0.11194096697124158,2.147206659713574,-2.48439038369058
overvalued_2024,-0.2632032993251705,2.8086969579462995,-2.975294369423437
undervalued_2024,-0.27846187410012035,1.7032644942650725,-2.2562902455287355
fairly_valued_2024,-0.09260665694707682,2.963613133916482,-2.7863149034338925
overvalued_2025,-0.32748187856227834,3.9485733084735615,-3.8927234342789854
undervalued_2025,-0.49577752955891086,-0.7723062776378162,-1.3751925232871667
fairly_valued_2025,-0.054743737879594925,3.6557730446308314,-2.34261530944894
LOG_FINACTTOT_FY2020,-0.003019338601109843,-2.412475081056775,1.3810230102792418
LOG_FINACTTOT_FY2021,-0.012041525342790717,-3.0090468991595603,2.184346366308562
LOG_FINACTTOT_FY2022,0.17673436928266806,-2.785601376100471,3.1699582518167286
LOG_FINACTTOT_FY2023,0.36196653697339665,-3.3578378672875835,2.659774823950155
LOG_FINACTTOT_FY2024,0.0686224891100013,-2.3944702153472015,4.840534828852404
LOG_FINACTTOT_FY2025,0.3165581243035417,-0.12969154752409942,1.728077774635008
LOG_FINACTLAND_FY2020,-0.2926023324871324,1.101988860141068,0.3809593441478417
LOG_FINACTLAND_FY2021,-0.08291085570199866,0.841154938460332,0.4680639655059664
LOG_FINACTLAND_FY2022,-0.06909148504190156,1.1621447466907961,-0.8190757836002035
LOG_FINACTLAND_FY2023,0.0006148501563282536,0.3420531437545171,-0.7647518327157264
LOG_FINACTLAND_FY2024,0.19028495341368298,-0.28598606950630984,-1.6524843506910014
LOG_FINACTLAND_FY2025,0.10229895104668778,-2.4509331558259477,1.408603872137127
LOG_FINMKTTOT_FY2020,0.0966351129547872,0.8370453489847954,-1.6662086855049174
LOG_FINMKTTOT_FY2021,0.019504277959810152,0.5737477451925238,-1.3292763794652864
LOG_FINMKTTOT_FY2022,-0.060738334439882705,1.2664500701923653,-1.0461643607199933
LOG_FINMKTTOT_FY2023,-0.11884533173117408,0.9279685504035126,-1.8167434680650594
LOG_FINMKTTOT_FY2024,-0.23036209772094698,2.959690717191027,-1.2633300646009624
LOG_FINMKTTOT_FY2025,-0.39843435889053996,5.776285935096611,-4.75216461133765
ASSESS_YOY_FY2021,-0.014139286677545687,0.19936026215264166,-0.10954766590021868
ASSESS_YOY_FY2022,0.18921432679182348,-0.12960515620289653,-0.35075998700945954
ASSESS_YOY_FY2023,0.21113294060212154,-0.06074147162455709,-0.7433050065317108
ASSESS_YOY_FY2024,0.26871382037442815,-0.00029995278162911476,-0.3991990509056638
ASSESS_YOY_FY2025,0.14643358324531444,0.017474942834639396,-0.2184969530262947
LAND_YOY_FY2021,-0.09792350794807053,0.8347551956908846,-1.0435403798729064
LAND_YOY_FY2022,-0.006969358516096761,0.78645749772173,-0.13209427962519366
LAND_YOY_FY2023,0.037104342426374934,1.4253949018406031,-0.1161719390358092
LAND_YOY_FY2024,0.007806375049450261,1.4947047049826474,-0.4202915129653203
LAND_YOY_FY2025,0.10386205469961177,1.410447646321441,-0.7726156043360162
MKT_YOY_FY2021,0.005696014293368908,0.14427918168476864,-0.12864142209708562
MKT_YOY_FY2022,0.1869481849212266,-0.1608495794047713,-0.3795087020272818
MKT_YOY_FY2023,0.22105027281054582,-0.05332266624305249,-0.8190037709012581
MKT_YOY_FY2024,0.2942505088737729,-0.017868520322945284,-0.4777136057444261
